condition	seed	template	benchmark	data	instr	baseline_orig	cond_orig	delta_orig	baseline_rep	cond_rep	delta_rep	baseline_pf_orig	cond_pf_orig	baseline_pf_rep	cond_pf_rep
condition-2-ur-5k	42	1	sib200	zh	ur	0.2157	0.7402	+0.5245	0.5294	0.6520	+0.1225	0.6127	0.0000	0.1324	0.2206
condition-2-ur-5k	42	1	xnli	en	en	0.4998	0.5399	+0.0401	0.4998	0.5399	+0.0401	0.0014	0.0000	0.0014	0.0000
condition-2-ur-5k	42	1	xnli	en	ur	0.3816	0.3760	-0.0056	0.3816	0.3760	-0.0056	0.0010	0.0000	0.0008	0.0000
condition-2-ur-5k	42	1	xnli	es	en	0.4525	0.4938	+0.0413	0.4525	0.4938	+0.0413	0.0006	0.0000	0.0006	0.0000
condition-2-ur-5k	42	1	xnli	es	ur	0.3433	0.3583	+0.0150	0.3433	0.3583	+0.0150	0.0010	0.0000	0.0010	0.0000
condition-2-ur-5k	42	1	xnli	ur	en	0.4343	0.4439	+0.0096	0.4343	0.4439	+0.0096	0.0038	0.0000	0.0038	0.0000
condition-2-ur-5k	42	1	xnli	ur	ur	0.3327	0.3363	+0.0036	0.3327	0.3363	+0.0036	0.0038	0.0002	0.0038	0.0002
condition-2-ur-5k	42	1	xnli	zh	en	0.3906	0.4481	+0.0575	0.3906	0.4481	+0.0575	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	1	xnli	zh	ur	0.3345	0.3353	+0.0008	0.3345	0.3353	+0.0008	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	en	en	0.7822	0.8000	+0.0178	0.7822	0.8000	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	en	ur	0.7489	0.8111	+0.0622	0.7489	0.8111	+0.0622	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	es	en	0.7011	0.7422	+0.0411	0.7011	0.7422	+0.0411	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	es	ur	0.6389	0.7144	+0.0756	0.6389	0.7144	+0.0756	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	ur	en	0.6144	0.6422	+0.0278	0.6144	0.6422	+0.0278	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	ur	ur	0.5233	0.5856	+0.0622	0.5233	0.5856	+0.0622	0.0033	0.0000	0.0033	0.0000
condition-2-ur-5k	42	2	belebele	zh	en	0.7589	0.7800	+0.0211	0.7589	0.7800	+0.0211	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	belebele	zh	ur	0.7000	0.7656	+0.0656	0.7000	0.7656	+0.0656	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	en	en	0.6070	0.6110	+0.0040	0.6070	0.6110	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	en	ur	0.5790	0.6020	+0.0230	0.5790	0.6020	+0.0230	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	es	en	0.5170	0.5260	+0.0090	0.5170	0.5260	+0.0090	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	es	ur	0.4800	0.4910	+0.0110	0.4800	0.4910	+0.0110	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	ur	en	0.4170	0.3880	-0.0290	0.4170	0.3880	-0.0290	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	ur	ur	0.3920	0.3690	-0.0230	0.3920	0.3690	-0.0230	0.0010	0.0000	0.0010	0.0000
condition-2-ur-5k	42	2	csqa	zh	en	0.5320	0.5480	+0.0160	0.5320	0.5480	+0.0160	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	csqa	zh	ur	0.4660	0.4940	+0.0280	0.4660	0.4940	+0.0280	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	sib200	en	en	0.7206	0.6912	-0.0294	0.7206	0.6912	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	sib200	en	ur	0.2696	0.7010	+0.4314	0.3971	0.6863	+0.2892	0.3873	0.0931	0.3039	0.1225
condition-2-ur-5k	42	2	sib200	es	en	0.6765	0.6569	-0.0196	0.6765	0.6569	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	sib200	es	ur	0.0980	0.6716	+0.5735	0.3088	0.6520	+0.3431	0.6569	0.0539	0.4510	0.1324
condition-2-ur-5k	42	2	sib200	ur	en	0.6814	0.6520	-0.0294	0.6814	0.6520	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	42	2	sib200	ur	ur	0.2059	0.5049	+0.2990	0.5294	0.4608	-0.0686	0.5735	0.0147	0.1275	0.1471
condition-2-ur-5k	42	2	sib200	zh	en	0.6961	0.6912	-0.0049	0.6961	0.6814	-0.0147	0.0000	0.0000	0.0000	0.0098
condition-2-ur-5k	42	2	sib200	zh	ur	0.0931	0.6667	+0.5735	0.3971	0.6667	+0.2696	0.7598	0.0490	0.4020	0.0686
condition-2-ur-5k	42	2	xnli	en	en	0.3786	0.3986	+0.0200	0.3786	0.3986	+0.0200	0.0004	0.0004	0.0004	0.0004
condition-2-ur-5k	42	2	xnli	en	ur	0.2277	0.3459	+0.1182	0.2589	0.3459	+0.0870	0.4289	0.0028	0.3337	0.0028
condition-2-ur-5k	42	2	xnli	es	en	0.3661	0.3972	+0.0311	0.3661	0.3972	+0.0311	0.0086	0.0020	0.0086	0.0020
condition-2-ur-5k	42	2	xnli	es	ur	0.3271	0.3491	+0.0220	0.3319	0.3491	+0.0172	0.1367	0.0028	0.1220	0.0028
condition-2-ur-5k	42	2	xnli	ur	en	0.3357	0.3383	+0.0026	0.3357	0.3383	+0.0026	0.0130	0.0002	0.0130	0.0002
condition-2-ur-5k	42	2	xnli	ur	ur	0.2990	0.3816	+0.0826	0.3228	0.3816	+0.0589	0.1337	0.0028	0.0655	0.0028
condition-2-ur-5k	42	2	xnli	zh	en	0.4649	0.4749	+0.0100	0.4649	0.4749	+0.0100	0.0054	0.0000	0.0054	0.0000
condition-2-ur-5k	42	2	xnli	zh	ur	0.3323	0.4226	+0.0902	0.3341	0.4226	+0.0884	0.0140	0.0006	0.0082	0.0006
condition-2-ur-5k	456	1	belebele	en	en	0.7678	0.7922	+0.0244	0.7678	0.7922	+0.0244	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	en	ur	0.7411	0.7989	+0.0578	0.7411	0.7989	+0.0578	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	es	en	0.6911	0.7200	+0.0289	0.6911	0.7200	+0.0289	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	es	ur	0.6389	0.7056	+0.0667	0.6389	0.7056	+0.0667	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	ur	en	0.6044	0.6222	+0.0178	0.6044	0.6222	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	ur	ur	0.5289	0.5378	+0.0089	0.5289	0.5378	+0.0089	0.0044	0.0000	0.0044	0.0000
condition-2-ur-5k	456	1	belebele	zh	en	0.7500	0.7722	+0.0222	0.7500	0.7722	+0.0222	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	belebele	zh	ur	0.7011	0.7633	+0.0622	0.7011	0.7633	+0.0622	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	en	en	0.6070	0.6120	+0.0050	0.6070	0.6120	+0.0050	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	en	ur	0.5850	0.5900	+0.0050	0.5850	0.5900	+0.0050	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	es	en	0.5240	0.5450	+0.0210	0.5240	0.5450	+0.0210	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	es	ur	0.4730	0.4900	+0.0170	0.4730	0.4900	+0.0170	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	ur	en	0.4240	0.3960	-0.0280	0.4240	0.3960	-0.0280	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	ur	ur	0.4040	0.3690	-0.0350	0.4040	0.3690	-0.0350	0.0010	0.0000	0.0010	0.0000
condition-2-ur-5k	456	1	csqa	zh	en	0.5450	0.5610	+0.0160	0.5450	0.5610	+0.0160	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	csqa	zh	ur	0.4810	0.4850	+0.0040	0.4810	0.4850	+0.0040	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	sib200	en	en	0.7549	0.7892	+0.0343	0.7549	0.7794	+0.0245	0.0000	0.0000	0.0000	0.0098
condition-2-ur-5k	456	1	sib200	en	ur	0.3088	0.6471	+0.3382	0.4951	0.5833	+0.0882	0.4510	0.0000	0.0931	0.2843
condition-2-ur-5k	456	1	sib200	es	en	0.7794	0.7696	-0.0098	0.7745	0.7402	-0.0343	0.0000	0.0000	0.0049	0.0343
condition-2-ur-5k	456	1	sib200	es	ur	0.2304	0.5833	+0.3529	0.5343	0.5294	-0.0049	0.6176	0.0049	0.0980	0.2892
condition-2-ur-5k	456	1	sib200	ur	en	0.7402	0.7059	-0.0343	0.7255	0.6961	-0.0294	0.0000	0.0000	0.0147	0.0098
condition-2-ur-5k	456	1	sib200	ur	ur	0.2157	0.5049	+0.2892	0.5735	0.4461	-0.1275	0.5098	0.0000	0.0343	0.3088
condition-2-ur-5k	456	1	sib200	zh	en	0.8039	0.7696	-0.0343	0.7892	0.7451	-0.0441	0.0098	0.0000	0.0196	0.0294
condition-2-ur-5k	456	1	sib200	zh	ur	0.2157	0.7255	+0.5098	0.5294	0.6765	+0.1471	0.6127	0.0000	0.1324	0.1422
condition-2-ur-5k	456	1	xnli	en	en	0.4998	0.5383	+0.0385	0.4998	0.5383	+0.0385	0.0014	0.0000	0.0014	0.0000
condition-2-ur-5k	456	1	xnli	en	ur	0.3816	0.3451	-0.0365	0.3816	0.3451	-0.0365	0.0010	0.0000	0.0008	0.0000
condition-2-ur-5k	456	1	xnli	es	en	0.4525	0.4878	+0.0353	0.4525	0.4878	+0.0353	0.0006	0.0000	0.0006	0.0000
condition-2-ur-5k	456	1	xnli	es	ur	0.3433	0.3399	-0.0034	0.3433	0.3399	-0.0034	0.0010	0.0000	0.0010	0.0000
condition-2-ur-5k	456	1	xnli	ur	en	0.4343	0.4315	-0.0028	0.4343	0.4315	-0.0028	0.0038	0.0000	0.0038	0.0000
condition-2-ur-5k	456	1	xnli	ur	ur	0.3327	0.3381	+0.0054	0.3327	0.3381	+0.0054	0.0038	0.0000	0.0038	0.0000
condition-2-ur-5k	456	1	xnli	zh	en	0.3906	0.4485	+0.0579	0.3906	0.4485	+0.0579	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	1	xnli	zh	ur	0.3345	0.3341	-0.0004	0.3345	0.3341	-0.0004	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	en	en	0.7822	0.7900	+0.0078	0.7822	0.7900	+0.0078	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	en	ur	0.7489	0.8067	+0.0578	0.7489	0.8067	+0.0578	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	es	en	0.7011	0.7400	+0.0389	0.7011	0.7400	+0.0389	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	es	ur	0.6389	0.6933	+0.0544	0.6389	0.6933	+0.0544	0.0000	0.0011	0.0000	0.0011
condition-2-ur-5k	456	2	belebele	ur	en	0.6144	0.6311	+0.0167	0.6144	0.6311	+0.0167	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	ur	ur	0.5233	0.5544	+0.0311	0.5233	0.5544	+0.0311	0.0033	0.0000	0.0033	0.0000
condition-2-ur-5k	456	2	belebele	zh	en	0.7589	0.7778	+0.0189	0.7589	0.7778	+0.0189	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	belebele	zh	ur	0.7000	0.7611	+0.0611	0.7000	0.7611	+0.0611	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	en	en	0.6070	0.6160	+0.0090	0.6070	0.6160	+0.0090	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	en	ur	0.5790	0.6100	+0.0310	0.5790	0.6100	+0.0310	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	es	en	0.5170	0.5390	+0.0220	0.5170	0.5390	+0.0220	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	es	ur	0.4800	0.5030	+0.0230	0.4800	0.5030	+0.0230	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	ur	en	0.4170	0.3900	-0.0270	0.4170	0.3900	-0.0270	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	ur	ur	0.3920	0.3770	-0.0150	0.3920	0.3770	-0.0150	0.0010	0.0000	0.0010	0.0000
condition-2-ur-5k	456	2	csqa	zh	en	0.5320	0.5390	+0.0070	0.5320	0.5390	+0.0070	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	csqa	zh	ur	0.4660	0.5020	+0.0360	0.4660	0.5020	+0.0360	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	sib200	en	en	0.7206	0.6961	-0.0245	0.7206	0.6961	-0.0245	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	sib200	en	ur	0.2696	0.6863	+0.4167	0.3971	0.6765	+0.2794	0.3873	0.1029	0.3039	0.1373
condition-2-ur-5k	456	2	sib200	es	en	0.6765	0.6618	-0.0147	0.6765	0.6618	-0.0147	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	sib200	es	ur	0.0980	0.6422	+0.5441	0.3088	0.6373	+0.3284	0.6569	0.0686	0.4510	0.1029
condition-2-ur-5k	456	2	sib200	ur	en	0.6814	0.6667	-0.0147	0.6814	0.6667	-0.0147	0.0000	0.0000	0.0000	0.0000
condition-2-ur-5k	456	2	sib200	ur	ur	0.2059	0.5882	+0.3824	0.5294	0.5686	+0.0392	0.5735	0.0147	0.1275	0.0784
condition-2-ur-5k	456	2	sib200	zh	en	0.6961	0.6912	-0.0049	0.6961	0.6863	-0.0098	0.0000	0.0000	0.0000	0.0049
condition-2-ur-5k	456	2	sib200	zh	ur	0.0931	0.6863	+0.5931	0.3971	0.6716	+0.2745	0.7598	0.0196	0.4020	0.0588
condition-2-ur-5k	456	2	xnli	en	en	0.3786	0.3786	+0.0000	0.3786	0.3786	+0.0000	0.0004	0.0006	0.0004	0.0006
condition-2-ur-5k	456	2	xnli	en	ur	0.2277	0.3525	+0.1248	0.2589	0.3525	+0.0936	0.4289	0.0016	0.3337	0.0016
condition-2-ur-5k	456	2	xnli	es	en	0.3661	0.3848	+0.0188	0.3661	0.3848	+0.0188	0.0086	0.0022	0.0086	0.0022
condition-2-ur-5k	456	2	xnli	es	ur	0.3271	0.3657	+0.0385	0.3319	0.3657	+0.0337	0.1367	0.0008	0.1220	0.0008
condition-2-ur-5k	456	2	xnli	ur	en	0.3357	0.3399	+0.0042	0.3357	0.3399	+0.0042	0.0130	0.0006	0.0130	0.0006
condition-2-ur-5k	456	2	xnli	ur	ur	0.2990	0.3435	+0.0445	0.3228	0.3435	+0.0208	0.1337	0.0018	0.0655	0.0018
condition-2-ur-5k	456	2	xnli	zh	en	0.4649	0.4405	-0.0244	0.4649	0.4405	-0.0244	0.0054	0.0000	0.0054	0.0000
condition-2-ur-5k	456	2	xnli	zh	ur	0.3323	0.4385	+0.1062	0.3341	0.4385	+0.1044	0.0140	0.0006	0.0082	0.0006
condition-2-zh-20k	42	1	belebele	en	en	0.7678	0.7889	+0.0211	0.7678	0.7889	+0.0211	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	en	zh	0.7889	0.7978	+0.0089	0.7889	0.7978	+0.0089	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	es	en	0.6911	0.6978	+0.0067	0.6911	0.6978	+0.0067	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	es	zh	0.6956	0.7144	+0.0189	0.6956	0.7144	+0.0189	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	ur	en	0.6044	0.6156	+0.0111	0.6044	0.6156	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	ur	zh	0.5922	0.6278	+0.0356	0.5922	0.6278	+0.0356	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	zh	en	0.7500	0.7700	+0.0200	0.7500	0.7700	+0.0200	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	belebele	zh	zh	0.7756	0.7722	-0.0033	0.7756	0.7722	-0.0033	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	en	en	0.6070	0.6160	+0.0090	0.6070	0.6160	+0.0090	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	en	zh	0.6410	0.6460	+0.0050	0.6410	0.6460	+0.0050	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	es	en	0.5240	0.5290	+0.0050	0.5240	0.5290	+0.0050	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	es	zh	0.5470	0.5710	+0.0240	0.5470	0.5710	+0.0240	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	ur	en	0.4240	0.4250	+0.0010	0.4240	0.4250	+0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	ur	zh	0.3760	0.4360	+0.0600	0.3760	0.4360	+0.0600	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	zh	en	0.5450	0.5520	+0.0070	0.5450	0.5520	+0.0070	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	csqa	zh	zh	0.5340	0.5410	+0.0070	0.5340	0.5410	+0.0070	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	sib200	en	en	0.7549	0.7500	-0.0049	0.7549	0.7451	-0.0098	0.0000	0.0000	0.0000	0.0049
condition-2-zh-20k	42	1	sib200	en	zh	0.7157	0.6667	-0.0490	0.7157	0.6667	-0.0490	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	sib200	es	en	0.7794	0.7647	-0.0147	0.7745	0.7549	-0.0196	0.0000	0.0000	0.0049	0.0098
condition-2-zh-20k	42	1	sib200	es	zh	0.5784	0.6520	+0.0735	0.6373	0.6520	+0.0147	0.0882	0.0000	0.0147	0.0049
condition-2-zh-20k	42	1	sib200	ur	en	0.7402	0.6863	-0.0539	0.7255	0.6863	-0.0392	0.0000	0.0000	0.0147	0.0000
condition-2-zh-20k	42	1	sib200	ur	zh	0.5686	0.5931	+0.0245	0.5735	0.5931	+0.0196	0.0098	0.0000	0.0049	0.0000
condition-2-zh-20k	42	1	sib200	zh	en	0.8039	0.7696	-0.0343	0.7892	0.7598	-0.0294	0.0098	0.0000	0.0196	0.0098
condition-2-zh-20k	42	1	sib200	zh	zh	0.5343	0.6422	+0.1078	0.6667	0.6471	-0.0196	0.1912	0.0147	0.0098	0.0000
condition-2-zh-20k	42	1	xnli	en	en	0.4998	0.5301	+0.0303	0.4998	0.5301	+0.0303	0.0014	0.0000	0.0014	0.0000
condition-2-zh-20k	42	1	xnli	en	zh	0.3333	0.3333	+0.0000	0.3333	0.3333	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	xnli	es	en	0.4525	0.4754	+0.0230	0.4525	0.4754	+0.0230	0.0006	0.0000	0.0006	0.0000
condition-2-zh-20k	42	1	xnli	es	zh	0.3337	0.3333	-0.0004	0.3337	0.3333	-0.0004	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	xnli	ur	en	0.4343	0.4565	+0.0222	0.4343	0.4565	+0.0222	0.0038	0.0000	0.0038	0.0000
condition-2-zh-20k	42	1	xnli	ur	zh	0.3311	0.3335	+0.0024	0.3311	0.3335	+0.0024	0.0002	0.0000	0.0002	0.0000
condition-2-zh-20k	42	1	xnli	zh	en	0.3906	0.4126	+0.0220	0.3906	0.4126	+0.0220	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	1	xnli	zh	zh	0.3329	0.3331	+0.0002	0.3329	0.3331	+0.0002	0.0004	0.0000	0.0004	0.0000
condition-2-zh-20k	42	2	belebele	en	en	0.7822	0.7933	+0.0111	0.7822	0.7933	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	en	zh	0.8000	0.8022	+0.0022	0.8000	0.8022	+0.0022	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	es	en	0.7011	0.7233	+0.0222	0.7011	0.7233	+0.0222	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	es	zh	0.7167	0.7200	+0.0033	0.7167	0.7200	+0.0033	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	ur	en	0.6144	0.6256	+0.0111	0.6144	0.6256	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	ur	zh	0.6067	0.6267	+0.0200	0.6067	0.6267	+0.0200	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	zh	en	0.7589	0.7767	+0.0178	0.7589	0.7767	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	belebele	zh	zh	0.7611	0.7767	+0.0156	0.7611	0.7767	+0.0156	0.0000	0.0011	0.0000	0.0011
condition-2-zh-20k	42	2	csqa	en	en	0.6070	0.6070	+0.0000	0.6070	0.6070	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	en	zh	0.6310	0.6330	+0.0020	0.6310	0.6330	+0.0020	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	es	en	0.5170	0.5280	+0.0110	0.5170	0.5280	+0.0110	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	es	zh	0.5300	0.5500	+0.0200	0.5300	0.5500	+0.0200	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	ur	en	0.4170	0.4230	+0.0060	0.4170	0.4230	+0.0060	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	ur	zh	0.4020	0.4130	+0.0110	0.4020	0.4130	+0.0110	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	zh	en	0.5320	0.5380	+0.0060	0.5320	0.5380	+0.0060	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	csqa	zh	zh	0.5320	0.5400	+0.0080	0.5320	0.5400	+0.0080	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	sib200	en	en	0.7206	0.7108	-0.0098	0.7206	0.7108	-0.0098	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	sib200	en	zh	0.6275	0.6471	+0.0196	0.6520	0.6520	+0.0000	0.0539	0.0049	0.0098	0.0000
condition-2-zh-20k	42	2	sib200	es	en	0.6765	0.6569	-0.0196	0.6765	0.6569	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	sib200	es	zh	0.4755	0.5931	+0.1176	0.5931	0.6176	+0.0245	0.1716	0.0441	0.0147	0.0147
condition-2-zh-20k	42	2	sib200	ur	en	0.6814	0.6618	-0.0196	0.6814	0.6618	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-2-zh-20k	42	2	sib200	ur	zh	0.5343	0.5931	+0.0588	0.5343	0.5931	+0.0588	0.0147	0.0000	0.0098	0.0000
condition-2-zh-20k	42	2	sib200	zh	en	0.6961	0.6569	-0.0392	0.6961	0.6520	-0.0441	0.0000	0.0000	0.0000	0.0049
condition-2-zh-20k	42	2	sib200	zh	zh	0.4853	0.6078	+0.1225	0.6225	0.6471	+0.0245	0.2206	0.0539	0.0245	0.0049
condition-2-zh-20k	42	2	xnli	en	en	0.3786	0.3573	-0.0214	0.3786	0.3573	-0.0214	0.0004	0.0006	0.0004	0.0006
condition-2-zh-20k	42	2	xnli	en	zh	0.2405	0.3413	+0.1008	0.3337	0.3417	+0.0080	0.3212	0.0038	0.1477	0.0032
condition-2-zh-20k	42	2	xnli	es	en	0.3661	0.3591	-0.0070	0.3661	0.3591	-0.0070	0.0086	0.0036	0.0086	0.0036
condition-2-zh-20k	42	2	xnli	es	zh	0.1128	0.3359	+0.2232	0.2369	0.3363	+0.0994	0.7014	0.0052	0.4603	0.0046
condition-2-zh-20k	42	2	xnli	ur	en	0.3357	0.3337	-0.0020	0.3357	0.3337	-0.0020	0.0130	0.0032	0.0130	0.0032
condition-2-zh-20k	42	2	xnli	ur	zh	0.2014	0.3265	+0.1251	0.2078	0.3277	+0.1200	0.3856	0.0246	0.3699	0.0224
condition-2-zh-20k	42	2	xnli	zh	en	0.4649	0.4407	-0.0242	0.4649	0.4407	-0.0242	0.0054	0.0014	0.0054	0.0014
condition-2-zh-20k	42	2	xnli	zh	zh	0.0675	0.3673	+0.2998	0.2491	0.3737	+0.1246	0.8253	0.0275	0.4054	0.0168
condition-2-zh-5k	123	1	belebele	en	en	0.7678	0.7800	+0.0122	0.7678	0.7800	+0.0122	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	en	zh	0.7889	0.7989	+0.0100	0.7889	0.7989	+0.0100	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	es	en	0.6911	0.7044	+0.0133	0.6911	0.7044	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	es	zh	0.6956	0.7344	+0.0389	0.6956	0.7344	+0.0389	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	ur	en	0.6044	0.6233	+0.0189	0.6044	0.6233	+0.0189	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	ur	zh	0.5922	0.6222	+0.0300	0.5922	0.6222	+0.0300	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	zh	en	0.7500	0.7656	+0.0156	0.7500	0.7656	+0.0156	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	belebele	zh	zh	0.7756	0.7811	+0.0056	0.7756	0.7811	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	en	en	0.6070	0.6000	-0.0070	0.6070	0.6000	-0.0070	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	en	zh	0.6410	0.6400	-0.0010	0.6410	0.6400	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	es	en	0.5240	0.5140	-0.0100	0.5240	0.5140	-0.0100	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	es	zh	0.5470	0.5670	+0.0200	0.5470	0.5670	+0.0200	0.0000	0.0000	0.0000	0.0000
condition-2-zh-5k	123	1	csqa	ur	en	0.4240	0.4230	-0.0010	0.4240	0.4230	-0.0010	0.0000	0.0000	0.0000	0.0000
